NODE	LABEL	COLOR	SIZE	SHAPE	SECTOR	URL	MODULE	KD_MODULE	KD_TOP_MODULE	KD_BORDER_COLOR	KD_subnetwork_shown	LABELSIZE
Pigt_hx	Pigt_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Pitpna_hx	Pitpna_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ro60_hx	Ro60_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Anxa6_hx	Anxa6_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Kdm6b_hx	Kdm6b_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ncor1_hx	Ncor1_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Elp5_hx	Elp5_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Natd1_fx	Natd1_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Rab3d_hx	Rab3d_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
H13_hx	H13_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Atp6v1e1_hx	Atp6v1e1_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Map1s_fx	Map1s_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Stxbp5_hx	Stxbp5_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Pcmt1_hx	Pcmt1_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Lrp11_hx	Lrp11_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Sec63_hx	Sec63_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mical1_hx	Mical1_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Wasf1_hx	Wasf1_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Prep_fx	Prep_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Ccdc59_hx	Ccdc59_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Dcn_hx	Dcn_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Actr6_hx	Actr6_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Poc1b_hx	Poc1b_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Abtb3_hx	Abtb3_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Igf1_hx	Igf1_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Dnajb12_hx	Dnajb12_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Rab36_fx	Rab36_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Grb10_hx	Grb10_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mdm2_fx	Mdm2_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Mdm2_hx	Mdm2_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mdm1_hx	Mdm1_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Tmbim4_fx	Tmbim4_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Nfyb_hx	Nfyb_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Nprl3_hx	Nprl3_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Tpgs1_hx	Tpgs1_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Hnrnpab_hx	Hnrnpab_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Hspa4_hx	Hspa4_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ascc2_hx	Ascc2_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Osbp2_hx	Osbp2_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Guk1_hx	Guk1_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Drg1_hx	Drg1_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mrps24_hx	Mrps24_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Rock2_hx	Rock2_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Bcap29_hx	Bcap29_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Rab10_hx	Rab10_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Lig3_hx	Lig3_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Tmem132e_fx	Tmem132e_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Cacng4_fx	Cacng4_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Gga3_hx	Gga3_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Pafah1b1_hx	Pafah1b1_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ten1_hx	Ten1_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Snx11_hx	Snx11_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Fbxl20_hx	Fbxl20_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Aloxe3_hx	Aloxe3_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Myh10_hx	Myh10_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ccdc43_hx	Ccdc43_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Strn3_hx	Strn3_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ap4s1_hx	Ap4s1_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Psma6_hx	Psma6_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ahsa1_hx	Ahsa1_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Vipas39_fx	Vipas39_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Snw1_hx	Snw1_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Trim9_hx	Trim9_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Dhrs7_hx	Dhrs7_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mnat1_hx	Mnat1_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Pigh_hx	Pigh_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Galnt16_hx	Galnt16_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Wdr37_hx	Wdr37_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Dcaf4_fx	Dcaf4_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Ylpm1_hx	Ylpm1_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mlh3_hx	Mlh3_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Slc25a29_hx	Slc25a29_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Cdc42bpb_hx	Cdc42bpb_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mtr_hx	Mtr_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Zkscan3_hx	Zkscan3_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Dek_fx	Dek_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Nol8_hx	Nol8_hx	#A4FFB9	100	Ellipse	1:A4FFB9	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=A4FFB9	brown_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Riok1_fx	Riok1_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Aopep_hx	Aopep_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Sptlc1_fx	Sptlc1_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Txndc15_hx	Txndc15_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Smad5_fx	Smad5_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Rasa1_fx	Rasa1_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Dapk1_hx	Dapk1_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Marveld2_hx	Marveld2_hx	#B2EAFF	100	Ellipse	1:B2EAFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2EAFF	brown4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Serf1_hx	Serf1_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ap3b1_hx	Ap3b1_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ppwd1_hx	Ppwd1_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mettl6_fx	Mettl6_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Sh3bp5_hx	Sh3bp5_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Rnaseh2b_hx	Rnaseh2b_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Cryl1_fx	Cryl1_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Lats2_hx	Lats2_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Hmbox1_hx	Hmbox1_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Naa16_hx	Naa16_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Klhl1_fx	Klhl1_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Oxct1_hx	Oxct1_hx	#B2C0FF	100	Ellipse	1:B2C0FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2C0FF	lightpink4_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Psmb5_hx	Psmb5_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Cct5_hx	Cct5_hx	#ABFFDC	100	Ellipse	1:ABFFDC	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=ABFFDC	ivory_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Trio_hx	Trio_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Pop1_hx	Pop1_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Sybu_hx	Sybu_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Wnt7b_fx	Wnt7b_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Rangap1_fx	Rangap1_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Samm50_hx	Samm50_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Parvb_fx	Parvb_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Rpap3_hx	Rpap3_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Pde1b_hx	Pde1b_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ppp1r1a_hx	Ppp1r1a_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mgrn1_hx	Mgrn1_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Atp13a3_fx	Atp13a3_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Mroh1_hx	Mroh1_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Tagln3_hx	Tagln3_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ncam2_hx	Ncam2_hx	#FFB97F	100	Ellipse	1:FFB97F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FFB97F	red_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Ppil2_hx	Ppil2_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Igsf11_fx	Igsf11_fx	#cfcfcf	50	Ellipse				Not a KD	Not a KD	Not a KD	Not a KD	12
Ndufb4_hx	Ndufb4_hx	#FF9F7F	100	Ellipse	1:FF9F7F	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=FF9F7F	grey60_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Mylk_hx	Mylk_hx	#B2FFFF	100	Ellipse	1:B2FFFF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2FFFF	lightcyan1_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
Tra2b_hx	Tra2b_hx	#B2D5FF	100	Ellipse	1:B2D5FF	http://chart.apis.google.com/chart?cht=p&chs=200x200&chf=bg,s,00000000&chd=t:1&chco=B2D5FF	salmon_hx	Not a KD	Not a KD	Not a KD	Not a KD	20
