,ID2,ID8,ID14,ID20,ID26,ID32,ID38,ID44,ID50,ID56,ID62,ID68,ID74,ID80,ID86,ID92,ID98,ID104,ID110,ID116
ENSMUSG00000000001,2.564949357,1.945910149,3.135494216,2.564949357,2.397895273,1.791759469,2.995732274,1.609437912,3.526360525,2.397895273,1.945910149,0,2.772588722,0,2.995732274,3.258096538,3.135494216,2.197224577,2.708050201,2.890371758
ENSMUSG00000000028,0,0,0,0.693147181,0,0,1.098612289,0,0,2.079441542,0,3.33220451,0,0,0,0,0,0,0,1.945910149
ENSMUSG00000000037,0,0,2.197224577,1.945910149,0,0,0.693147181,0,0,0,2.564949357,0,0,2.197224577,0,0,0,0,1.609437912,0.693147181
ENSMUSG00000000056,3.784189634,3.891820298,3.295836866,3.465735903,4.477336814,4.727387819,4.204692619,3.401197382,4.189654742,3.295836866,3.80666249,4.317488114,4.927253685,4.605170186,3.526360525,2.302585093,1.791759469,3.828641396,4.454347296,4.418840608
ENSMUSG00000000058,2.63905733,2.708050201,2.079441542,3.258096538,3.828641396,2.772588722,3.135494216,0.693147181,0,2.833213344,2.995732274,0,4.094344562,3.295836866,1.609437912,2.564949357,0,2.302585093,1.791759469,2.197224577
ENSMUSG00000000078,3.80666249,4.727387819,4.382026635,5.313205979,4.852030264,4.532599493,4.465908119,4.553876892,4.718498871,4.709530201,5.257495372,3.828641396,4.584967479,4.700480366,4.875197323,4.276666119,4.828313737,4.553876892,4.290459441,4.795790546
ENSMUSG00000000085,4.521788577,3.091042453,4.369447852,3.850147602,4.605170186,3.36729583,4.189654742,4.779123493,3.17805383,3.912023005,4.406719247,4.17438727,2.944438979,3.17805383,4.382026635,5.214935758,3.091042453,4.564348191,4.219507705,3.970291914
ENSMUSG00000000088,5.545177444,5.153291594,5.897153868,5.814130532,5.393627546,5.38907173,5.351858133,6.115892125,5.950642553,5.356586275,5.575949103,5.38907173,6.148468296,5.905361848,5.370638028,5.433722004,5.80814249,5.262690189,5.438079309,5.313205979
ENSMUSG00000000093,2.772588722,0,0,0,1.609437912,0,1.098612289,1.098612289,0,0,0,0,2.397895273,0,0,0,2.397895273,0,3.465735903,0
ENSMUSG00000000094,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0
ENSMUSG00000000120,0,0,0,0,2.772588722,0,3.258096538,0,3.970291914,0,1.609437912,0.693147181,0,0,1.386294361,0.693147181,0,2.833213344,0,0
ENSMUSG00000000125,0,1.609437912,0,0,0,0,0,0,0.693147181,2.197224577,0,0,0,0,1.098612289,0,0,0,0,2.63905733
ENSMUSG00000000126,2.197224577,1.791759469,2.079441542,0,0,2.197224577,2.48490665,3.713572067,0,3.33220451,1.945910149,0,0,3.465735903,2.079441542,0,3.912023005,0,1.098612289,3.218875825
ENSMUSG00000000127,3.713572067,2.079441542,3.091042453,4.094344562,3.555348061,3.610917913,3.951243719,0.693147181,4.158883083,2.564949357,2.995732274,3.555348061,0,3.688879454,4.317488114,4.127134385,4.143134726,4.624972813,2.995732274,4.584967479
ENSMUSG00000000131,4.007333185,3.761200116,3.555348061,3.218875825,4.356708827,3.663561646,3.828641396,4.976733742,4.510859507,3.218875825,3.496507561,2.079441542,4.663439094,4.49980967,4.189654742,4.158883083,4.248495242,4.143134726,4.33073334,3.80666249
ENSMUSG00000000134,4.025351691,3.401197382,2.772588722,4.077537444,3.295836866,3.044522438,2.995732274,3.36729583,2.397895273,2.833213344,3.713572067,1.609437912,3.091042453,4.077537444,4.025351691,3.931825633,2.708050201,3.465735903,3.401197382,3.828641396
ENSMUSG00000000142,2.48490665,1.609437912,3.496507561,3.218875825,0.693147181,0,0,1.609437912,3.63758616,0,1.791759469,2.397895273,3.555348061,3.36729583,2.564949357,3.663561646,0,2.397895273,2.079441542,3.17805383
ENSMUSG00000000148,0.693147181,3.401197382,1.791759469,3.17805383,0.693147181,1.386294361,0,3.663561646,1.386294361,0,0,3.583518938,3.555348061,2.48490665,2.397895273,2.63905733,2.079441542,1.609437912,0,1.098612289
ENSMUSG00000000149,3.17805383,2.079441542,3.465735903,3.912023005,2.302585093,2.079441542,2.302585093,2.995732274,2.079441542,1.791759469,3.583518938,2.564949357,2.890371758,3.871201011,2.772588722,0.693147181,4.356708827,3.135494216,2.564949357,0.693147181
ENSMUSG00000000154,0,0,0,0.693147181,0,1.098612289,0,0,0,0,1.098612289,0,3.091042453,0,0,0.693147181,0,0,0,0.693147181
ENSMUSG00000000159,0,0,2.397895273,0.693147181,0,0,0.693147181,0,0,0,0,0.693147181,0,0,0.693147181,0,0,0,1.098612289,0
ENSMUSG00000000167,0,0,0,0,1.098612289,0,0,0,0,3.091042453,2.079441542,0,0,0,1.609437912,4.110873864,0,1.791759469,0,2.197224577
ENSMUSG00000000168,4.890349128,4.543294782,4.983606622,4.828313737,4.941642423,3.688879454,4.442651256,4.86753445,3.713572067,3.688879454,4.532599493,3.828641396,4.96284463,5.117993812,4.532599493,4.624972813,3.526360525,4.624972813,3.583518938,4.290459441
ENSMUSG00000000171,3.761200116,2.302585093,3.044522438,2.944438979,3.044522438,2.944438979,1.945910149,2.995732274,2.944438979,2.302585093,2.772588722,3.891820298,0,3.36729583,2.995732274,3.663561646,2.995732274,2.833213344,1.609437912,1.609437912
ENSMUSG00000000184,6.188264123,5.97126184,6.104793232,6.208590026,6.364750757,5.880532986,6.298949247,6.054439346,6.37502482,5.978885765,5.697093487,5.950642553,5.545177444,5.899897354,6.300785795,6.059123196,6.167516491,6.070737728,5.549076085,6.173786104
ENSMUSG00000000194,3.784189634,4.477336814,4.043051268,3.583518938,4.304065093,3.33220451,4.007333185,4.007333185,2.48490665,3.526360525,3.871201011,3.218875825,4.691347882,4.394449155,4.369447852,1.945910149,3.610917913,3.555348061,2.63905733,4.189654742
ENSMUSG00000000197,3.401197382,4.025351691,4.189654742,2.63905733,4.465908119,4.369447852,3.044522438,3.970291914,4.234106505,3.258096538,4.510859507,3.555348061,3.761200116,4.290459441,4.33073334,4.882801923,3.401197382,4.369447852,3.433987204,3.610917913
ENSMUSG00000000202,3.258096538,3.044522438,3.610917913,3.433987204,3.17805383,1.609437912,2.772588722,1.791759469,4.234106505,3.044522438,0,2.564949357,4.234106505,3.63758616,4.127134385,0,3.465735903,2.944438979,3.784189634,2.564949357
ENSMUSG00000000204,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0
ENSMUSG00000000214,0,0,0,0,0,0,1.791759469,0,0,0,3.33220451,0,0,0.693147181,1.098612289,0,0,2.63905733,0,0
ENSMUSG00000000215,0,0,0,1.098612289,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000223,3.295836866,4.204692619,4.060443011,3.63758616,3.850147602,3.091042453,3.526360525,0,4.143134726,4.204692619,5.192956851,3.951243719,3.33220451,3.218875825,3.33220451,3.218875825,4.369447852,4.094344562,3.218875825,3.555348061
ENSMUSG00000000247,4.406719247,3.988984047,4.158883083,4.094344562,4.189654742,4.007333185,4.262679877,3.36729583,3.295836866,4.143134726,4.465908119,2.890371758,4.317488114,3.761200116,4.48863637,4.787491743,5.056245805,4.290459441,4.990432587,4.343805422
ENSMUSG00000000253,5.123963979,3.784189634,4.262679877,4.317488114,4.369447852,4.343805422,4.49980967,4.934473933,4.143134726,4.234106505,3.871201011,4.060443011,3.828641396,4.770684624,4.304065093,4.574710979,3.091042453,4.127134385,3.33220451,3.583518938
ENSMUSG00000000263,1.945910149,0,1.609437912,1.609437912,1.945910149,0,0,0,0,0.693147181,0,1.791759469,0,0,1.791759469,0,0,2.197224577,3.135494216,0
ENSMUSG00000000266,2.708050201,1.386294361,3.258096538,2.197224577,2.708050201,0,3.044522438,3.044522438,0.693147181,2.079441542,3.433987204,2.197224577,0,1.386294361,2.197224577,2.397895273,4.043051268,2.890371758,1.609437912,3.610917913
ENSMUSG00000000275,0.693147181,1.945910149,3.135494216,2.397895273,0.693147181,3.17805383,0,1.945910149,2.708050201,0.693147181,0,0,0.693147181,0,2.944438979,0,2.708050201,0.693147181,0.693147181,2.772588722
ENSMUSG00000000276,4.343805422,4.663439094,4.890349128,4.060443011,5.023880521,4.49980967,4.779123493,4.96284463,5.402677382,4.820281566,4.234106505,4.65396035,4.65396035,4.820281566,5.030437921,3.63758616,4.317488114,4.304065093,4.442651256,4.584967479
ENSMUSG00000000278,3.295836866,2.079441542,2.63905733,3.555348061,3.583518938,2.772588722,2.833213344,1.791759469,0.693147181,2.708050201,3.526360525,2.079441542,0,4.007333185,1.609437912,1.386294361,1.098612289,1.945910149,3.555348061,1.098612289
ENSMUSG00000000282,3.258096538,3.713572067,3.295836866,4.394449155,2.48490665,4.110873864,3.610917913,3.63758616,2.197224577,3.583518938,3.401197382,2.944438979,4.574710979,3.871201011,3.988984047,4.343805422,2.302585093,3.044522438,3.044522438,4.025351691
ENSMUSG00000000290,1.791759469,1.945910149,2.079441542,1.098612289,0,1.386294361,0,0,0,0,0,1.609437912,0,0,0,0.693147181,0,2.708050201,0,1.386294361
ENSMUSG00000000295,2.772588722,1.098612289,1.945910149,3.258096538,0,0,2.302585093,2.197224577,2.63905733,0,1.945910149,0,0,3.583518938,2.708050201,2.772588722,0.693147181,2.397895273,2.564949357,2.564949357
ENSMUSG00000000296,3.988984047,3.63758616,2.197224577,3.36729583,3.496507561,2.63905733,3.63758616,4.262679877,3.044522438,1.791759469,3.044522438,1.386294361,3.091042453,1.609437912,3.33220451,3.970291914,0,2.48490665,3.17805383,2.197224577
ENSMUSG00000000301,0,0,1.386294361,0,2.397895273,3.465735903,0,0,0,0.693147181,0,0,0,0.693147181,0,0,0.693147181,0,0,0
ENSMUSG00000000303,2.708050201,2.890371758,3.258096538,2.708050201,2.772588722,3.526360525,2.708050201,1.609437912,3.044522438,3.465735903,4.007333185,1.791759469,1.386294361,0.693147181,3.135494216,2.772588722,3.091042453,3.737669618,3.258096538,3.737669618
ENSMUSG00000000305,3.737669618,3.17805383,4.532599493,4.043051268,4.290459441,3.931825633,4.418840608,3.80666249,2.890371758,1.098612289,3.891820298,2.708050201,5.164785974,3.295836866,4.060443011,2.63905733,4.060443011,3.258096538,2.833213344,3.761200116
ENSMUSG00000000308,5.497168225,5.117993812,5.442417711,5.455321115,5.755742214,4.394449155,5.605802066,4.96284463,4.382026635,4.718498871,5.049856007,4.875197323,5.159055299,5.318119994,5.609471795,4.624972813,4.369447852,5.18178355,5.517452896,5.459585514
ENSMUSG00000000317,0,0,0,0,0,0,1.791759469,0,0,0,0,0,2.48490665,0,0,0.693147181,0,0,0,0
ENSMUSG00000000318,0,2.48490665,0,0,1.386294361,0,0,0,0,0,3.737669618,0,0,0,0.693147181,0,0,3.091042453,0,1.386294361
ENSMUSG00000000320,0,0,2.079441542,0.693147181,1.945910149,0,1.791759469,0,0,0,2.63905733,0,0,0,1.945910149,0,0,1.386294361,0.693147181,0
ENSMUSG00000000325,3.663561646,2.197224577,1.791759469,3.663561646,3.17805383,1.609437912,1.945910149,0,0,3.135494216,2.995732274,2.397895273,2.397895273,0,2.48490665,0,1.791759469,2.48490665,3.135494216,1.609437912
ENSMUSG00000000326,4.532599493,5.023880521,5.049856007,4.779123493,4.859812404,3.871201011,4.584967479,5.043425117,3.091042453,4.189654742,4.59511985,4.158883083,4.234106505,5.455321115,4.644390899,4.477336814,4.532599493,3.761200116,4.564348191,4.564348191
ENSMUSG00000000339,3.555348061,2.397895273,3.401197382,4.510859507,4.532599493,3.496507561,4.060443011,3.433987204,4.33073334,2.708050201,4.304065093,3.17805383,4.394449155,4.430816799,4.077537444,4.672828834,4.753590191,3.850147602,3.828641396,4.317488114
ENSMUSG00000000340,3.135494216,3.401197382,2.772588722,2.772588722,2.995732274,0.693147181,3.610917913,3.713572067,4.615120517,0,2.944438979,1.386294361,3.496507561,2.708050201,2.944438979,0,0.693147181,3.401197382,4.33073334,2.197224577
ENSMUSG00000000346,4.990432587,3.970291914,4.779123493,4.624972813,4.94875989,4.418840608,4.430816799,4.624972813,3.583518938,4.276666119,4.48863637,4.262679877,3.737669618,5.043425117,4.127134385,4.836281907,4.836281907,4.59511985,4.736198448,4.727387819
ENSMUSG00000000355,3.850147602,3.258096538,4.219507705,4.919980926,4.094344562,3.36729583,4.304065093,4.672828834,5.209486153,3.784189634,4.007333185,3.951243719,4.48863637,3.737669618,3.761200116,4.477336814,4.770684624,3.258096538,4.382026635,4.442651256
ENSMUSG00000000359,3.044522438,0,1.791759469,2.48490665,1.609437912,2.197224577,0,0,0,0.693147181,0,0,0,0,0,0,0,1.945910149,0.693147181,0
ENSMUSG00000000365,0,0,0,0.693147181,0,0.693147181,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
ENSMUSG00000000374,4.382026635,4.634728988,4.804021045,3.688879454,4.543294782,3.891820298,4.510859507,3.688879454,1.386294361,4.477336814,4.17438727,4.276666119,5.003946306,2.708050201,4.17438727,4.927253685,4.700480366,4.219507705,5.141663557,4.262679877
ENSMUSG00000000378,3.295836866,3.218875825,3.135494216,3.526360525,3.135494216,3.401197382,2.890371758,3.583518938,0.693147181,4.043051268,2.079441542,3.988984047,2.397895273,3.931825633,2.995732274,3.33220451,2.995732274,2.564949357,3.33220451,3.258096538
ENSMUSG00000000384,3.931825633,2.397895273,3.33220451,3.688879454,3.737669618,3.663561646,3.784189634,3.218875825,3.135494216,3.891820298,3.091042453,3.401197382,0,4.17438727,4.624972813,3.135494216,3.091042453,1.945910149,3.784189634,1.945910149
ENSMUSG00000000385,0.693147181,1.098612289,1.098612289,0.693147181,0.693147181,1.386294361,1.386294361,0,0.693147181,0,0,0,0,0.693147181,1.098612289,1.098612289,0,1.386294361,0.693147181,1.609437912
ENSMUSG00000000386,0.693147181,0,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000392,2.079441542,0,0,0,0,0,2.564949357,0,0,0,0,0,0,3.583518938,0.693147181,0,0,0.693147181,0,1.609437912
ENSMUSG00000000394,0,0.693147181,0,0,0.693147181,0,0.693147181,0.693147181,0,0,0,0,0,0,0,1.098612289,0,0,0,0.693147181
ENSMUSG00000000399,4.394449155,4.290459441,3.688879454,4.262679877,4.007333185,3.737669618,4.812184355,2.833213344,4.94875989,4.077537444,4.65396035,4.663439094,3.17805383,3.891820298,4.532599493,3.465735903,4.343805422,4.454347296,5.056245805,4.110873864
ENSMUSG00000000402,1.609437912,2.197224577,0,0,2.63905733,0,1.098612289,2.708050201,0,0,0,0,0,0,0,0,2.890371758,0.693147181,2.079441542,0
ENSMUSG00000000409,0,0,0.693147181,0,0,0,0,0,0,2.197224577,0,0,0,0,1.098612289,0,0,0,0,0
ENSMUSG00000000416,5.918893854,5.886104031,5.659482216,6.146329258,6.073044534,5.472270674,6.063785209,5.746203191,5.164785974,5.521460918,5.33753808,5.624017506,6.018593214,5.283203729,5.860786223,5.624017506,5.924255797,5.786897381,5.424950017,5.743003188
ENSMUSG00000000420,4.043051268,3.295836866,4.234106505,4.262679877,3.80666249,3.526360525,4.33073334,3.688879454,4.262679877,3.931825633,3.850147602,3.465735903,4.574710979,4.025351691,3.36729583,4.204692619,4.025351691,2.944438979,3.583518938,4.234106505
ENSMUSG00000000439,3.555348061,2.564949357,3.091042453,2.302585093,3.526360525,2.944438979,3.258096538,3.583518938,0,1.609437912,3.135494216,1.609437912,0,3.218875825,3.135494216,3.044522438,0,3.688879454,3.970291914,3.091042453
ENSMUSG00000000440,0,0.693147181,0,2.995732274,1.386294361,0,0,2.833213344,0,1.098612289,0,0,0,0,0.693147181,0,3.496507561,2.302585093,2.397895273,0
ENSMUSG00000000441,4.043051268,3.63758616,4.060443011,4.418840608,2.833213344,3.135494216,3.258096538,3.850147602,2.302585093,0,3.33220451,1.791759469,4.127134385,3.761200116,3.36729583,3.784189634,1.098612289,3.583518938,3.465735903,4.007333185
ENSMUSG00000000486,0,0.693147181,0,1.098612289,0,0,2.079441542,0,1.098612289,1.098612289,0,1.609437912,0,3.295836866,1.791759469,0,0,0,0,1.098612289
ENSMUSG00000000489,2.995732274,1.386294361,2.197224577,0.693147181,2.197224577,2.197224577,2.397895273,1.945910149,3.433987204,2.302585093,3.295836866,0,2.302585093,0,1.945910149,3.496507561,0,1.945910149,2.302585093,1.609437912
ENSMUSG00000000530,0,2.833213344,1.386294361,0.693147181,0,2.772588722,2.890371758,0,0,3.258096538,2.708050201,0,0,3.610917913,0.693147181,0,1.609437912,0,1.791759469,0.693147181
ENSMUSG00000000531,3.784189634,4.86753445,4.077537444,4.394449155,3.871201011,4.727387819,4.127134385,4.317488114,3.931825633,3.526360525,2.833213344,4.110873864,3.555348061,4.077537444,4.262679877,4.317488114,4.644390899,3.33220451,3.36729583,4.17438727
ENSMUSG00000000532,4.077537444,3.688879454,2.197224577,2.890371758,3.951243719,4.110873864,3.912023005,3.784189634,1.609437912,2.995732274,4.234106505,3.17805383,2.197224577,4.110873864,3.33220451,3.970291914,3.784189634,3.401197382,3.555348061,3.737669618
ENSMUSG00000000538,5.446737372,5.484796933,4.8978398,5.488937726,5.455321115,5.783825182,5.963579344,6.364750757,4.905274778,4.770684624,5.783825182,5.283203729,5.472270674,5.736572297,5.645446898,6.061456919,5.609471795,5.424950017,5.332718793,5.81711116
ENSMUSG00000000544,0,0,0.693147181,0,0.693147181,1.386294361,1.098612289,1.098612289,0,0.693147181,0.693147181,0,0,1.098612289,1.098612289,1.386294361,1.098612289,2.079441542,1.609437912,1.386294361
ENSMUSG00000000552,3.784189634,3.688879454,2.995732274,3.218875825,2.48490665,3.761200116,3.433987204,2.079441542,2.564949357,4.043051268,4.127134385,2.564949357,0,3.17805383,3.713572067,3.970291914,2.708050201,4.127134385,3.465735903,3.401197382
ENSMUSG00000000555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564949357,1.945910149,0
ENSMUSG00000000560,5.96100534,5.252273428,5.996452089,6.478509642,6.361302478,6.104793232,6.208590026,6.539585956,5.924255797,5.641907071,5.786897381,5.908082938,5.575949103,6.131226489,6.042632834,6.335054251,6.302618976,6.204557763,6.109247583,6.045005314
ENSMUSG00000000561,2.63905733,3.295836866,3.931825633,4.110873864,3.688879454,1.791759469,3.713572067,4.094344562,1.609437912,3.526360525,4.060443011,2.564949357,4.043051268,3.931825633,3.610917913,2.890371758,2.944438979,3.663561646,3.135494216,2.833213344
ENSMUSG00000000563,5.493061443,5.257495372,5.356586275,5.455321115,5.288267031,4.905274778,4.770684624,5.087596335,5.796057751,4.736198448,5.863631176,5.023880521,5.068904202,5.411646052,5.030437921,5.713732806,5.590986981,5.288267031,4.9698133,5.480638923
ENSMUSG00000000567,4.465908119,4.990432587,5.017279837,5.176149733,5.605802066,4.779123493,5.278114659,5.176149733,4.234106505,3.850147602,4.836281907,4.644390899,4.882801923,4.976733742,5.087596335,4.543294782,4.025351691,5.068904202,4.844187086,5.231108617
ENSMUSG00000000568,4.700480366,4.605170186,5.18178355,5.049856007,5.342334252,4.779123493,5.18178355,5.568344504,4.304065093,5.105945474,4.890349128,4.836281907,5.170483995,5.153291594,5.347107531,5.272999559,5.176149733,5.525452939,4.812184355,5.214935758
ENSMUSG00000000581,3.610917913,3.135494216,3.871201011,4.691347882,3.713572067,3.850147602,3.465735903,2.772588722,3.295836866,3.33220451,4.844187086,3.465735903,4.356708827,4.584967479,3.688879454,0.693147181,4.025351691,3.951243719,2.944438979,3.583518938
ENSMUSG00000000594,4.787491743,4.584967479,3.433987204,4.304065093,3.737669618,3.496507561,4.094344562,4.356708827,4.043051268,4.543294782,4.49980967,3.36729583,2.397895273,3.36729583,3.496507561,4.709530201,3.610917913,3.737669618,3.610917913,4.007333185
ENSMUSG00000000600,4.189654742,5.33753808,4.343805422,4.406719247,4.454347296,4.584967479,4.709530201,4.110873864,4.127134385,4.553876892,4.836281907,2.48490665,4.86753445,5.365976015,4.584967479,4.48863637,4.804021045,4.465908119,4.795790546,4.33073334
ENSMUSG00000000605,5.135798437,5.379897354,5.384495063,5.529429088,5.225746674,5.043425117,5.424950017,5.509388337,5.587248658,5.446737372,5.342334252,4.753590191,5.030437921,5.768320996,5.187385806,5.147494477,5.739792912,5.459585514,5.278114659,5.283203729
ENSMUSG00000000627,2.772588722,3.871201011,3.761200116,3.761200116,2.944438979,4.043051268,2.63905733,0,3.135494216,3.258096538,3.713572067,3.761200116,4.060443011,3.713572067,3.135494216,3.258096538,2.079441542,1.791759469,3.258096538,4.143134726
ENSMUSG00000000628,3.258096538,2.302585093,0.693147181,0,2.564949357,0,2.302585093,0,0,0,0,0.693147181,1.386294361,0.693147181,2.564949357,2.197224577,2.564949357,1.791759469,1.386294361,1.098612289
ENSMUSG00000000631,5.384495063,5.736572297,5.81711116,5.236441963,5.84932478,4.532599493,5.472270674,5.488937726,4.812184355,5.236441963,5.283203729,5.717027701,4.700480366,5.568344504,5.834810737,5.351858133,5.111987788,5.153291594,5.398162702,5.840641657
ENSMUSG00000000632,6.02827852,6.214608098,5.973809612,5.796057751,6.230481448,5.953243334,6.09356977,5.84932478,5.666426688,6.154858094,6.00635316,5.537334267,5.768320996,6.063785209,6.253828812,6.459904454,5.978885765,6.448889394,6.159095388,6.226536669
ENSMUSG00000000682,1.609437912,2.708050201,2.397895273,1.609437912,2.302585093,0,1.098612289,0,0.693147181,2.397895273,0,0,0,0,2.890371758,0,1.098612289,0,0.693147181,2.079441542
ENSMUSG00000000693,0,1.098612289,1.945910149,1.609437912,0,1.386294361,0,0.693147181,0,0,0,3.258096538,0,0,0.693147181,3.258096538,0.693147181,3.044522438,0.693147181,0
ENSMUSG00000000708,1.791759469,2.995732274,3.784189634,3.871201011,3.17805383,0,3.36729583,4.060443011,2.63905733,3.761200116,2.197224577,0,3.258096538,4.025351691,1.098612289,3.526360525,0,2.079441542,3.36729583,3.401197382
ENSMUSG00000000711,2.890371758,2.890371758,4.060443011,3.526360525,3.828641396,3.526360525,3.583518938,4.204692619,0,2.995732274,4.356708827,3.63758616,4.753590191,3.784189634,3.218875825,4.248495242,4.262679877,3.931825633,3.526360525,2.564949357
ENSMUSG00000000732,0,0,0,0.693147181,0,0,0.693147181,1.945910149,0,0,0,0,0,0,2.079441542,0,0,1.098612289,1.791759469,3.258096538
ENSMUSG00000000738,4.356708827,5.147494477,3.970291914,4.955827058,4.356708827,4.406719247,4.672828834,4.276666119,4.127134385,4.025351691,4.997212274,3.526360525,4.49980967,5.017279837,4.430816799,4.234106505,4.615120517,4.510859507,5.129898715,3.970291914
ENSMUSG00000000739,0,0,0,0,0,1.791759469,0,0,0,0,4.290459441,0,0,0,0,0,0,2.48490665,0,0
ENSMUSG00000000740,6.165417854,5.438079309,5.733341277,5.945420609,6.338594078,5.733341277,6.186208624,5.866468057,5.857933154,5.937536205,5.840641657,5.556828062,5.429345629,5.880532986,6.476972363,5.945420609,5.697093487,5.707110265,5.733341277,6.06610809
ENSMUSG00000000743,4.234106505,4.532599493,4.189654742,4.574710979,4.836281907,3.63758616,5.192956851,4.48863637,4.304065093,4.574710979,4.127134385,3.850147602,3.465735903,3.401197382,5.049856007,2.397895273,3.713572067,4.736198448,4.356708827,4.394449155
ENSMUSG00000000751,3.63758616,2.890371758,3.80666249,4.59511985,3.36729583,4.158883083,3.850147602,2.772588722,4.127134385,3.36729583,2.995732274,3.583518938,3.465735903,4.290459441,3.465735903,3.63758616,3.610917913,4.043051268,4.007333185,3.761200116
ENSMUSG00000000753,2.397895273,2.397895273,2.079441542,0.693147181,0,2.944438979,1.098612289,0.693147181,0,3.33220451,3.044522438,0,0,0,2.564949357,2.302585093,0,1.098612289,1.098612289,3.044522438
ENSMUSG00000000759,3.871201011,3.218875825,3.583518938,3.850147602,3.663561646,3.891820298,3.044522438,4.369447852,3.850147602,3.912023005,4.219507705,3.761200116,4.634728988,2.890371758,3.17805383,3.737669618,3.970291914,4.060443011,2.890371758,3.737669618
ENSMUSG00000000766,3.17805383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945910149,0,0
ENSMUSG00000000776,4.248495242,4.49980967,4.59511985,4.204692619,4.574710979,3.044522438,2.995732274,3.583518938,4.143134726,3.871201011,4.158883083,3.17805383,3.828641396,3.610917913,4.094344562,3.988984047,4.007333185,3.218875825,2.397895273,3.737669618
ENSMUSG00000000782,0,0,0,0,2.63905733,0,0,2.079441542,0,0,0,0,2.302585093,0,0,0,1.386294361,1.386294361,0.693147181,0
ENSMUSG00000000787,5.703782475,5.973809612,5.948034989,6.025865974,5.963579344,5.771441123,5.755742214,5.556828062,5.407171771,5.493061443,5.323009979,5.700443573,5.877735782,5.65248918,5.726847748,5.888877958,5.575949103,5.541263545,5.762051383,5.517452896
ENSMUSG00000000792,1.945910149,2.197224577,0,1.386294361,0,0,1.098612289,0,0,0,0,0,0,0,0.693147181,0,1.791759469,2.48490665,0,2.397895273
ENSMUSG00000000794,3.17805383,0,3.555348061,1.609437912,4.025351691,2.833213344,2.564949357,3.891820298,0,0,3.526360525,3.713572067,2.890371758,3.583518938,3.258096538,3.401197382,2.63905733,2.48490665,2.890371758,4.094344562
ENSMUSG00000000804,4.96284463,4.574710979,4.804021045,4.644390899,4.65396035,3.988984047,4.394449155,3.401197382,5.455321115,4.442651256,5.159055299,3.610917913,4.574710979,5.117993812,4.762173935,4.584967479,3.761200116,4.158883083,4.262679877,4.744932128
ENSMUSG00000000805,3.80666249,3.737669618,3.850147602,4.605170186,4.143134726,2.63905733,4.343805422,4.33073334,4.454347296,3.931825633,3.36729583,1.609437912,0.693147181,3.784189634,4.234106505,4.718498871,4.700480366,3.850147602,4.127134385,3.465735903
ENSMUSG00000000811,2.995732274,0,1.098612289,2.079441542,0,0,2.890371758,0,0,0,0,1.386294361,0,0,2.772588722,1.386294361,0.693147181,1.098612289,1.945910149,1.609437912
ENSMUSG00000000823,3.784189634,4.248495242,4.33073334,4.919980926,4.110873864,3.63758616,4.94875989,4.060443011,3.63758616,4.343805422,4.127134385,4.025351691,4.317488114,3.583518938,4.48863637,3.912023005,3.828641396,4.86753445,3.871201011,5.036952602
ENSMUSG00000000826,6.210600077,5.973809612,6.363028104,6.084499413,6.37502482,5.645446898,6.171700597,6.126869184,6.045005314,5.937536205,6.021023349,5.402677382,5.955837369,5.602118821,6.338594078,6.11368218,5.993961427,6.190315406,5.945420609,5.828945618
ENSMUSG00000000827,4.189654742,2.833213344,1.791759469,3.828641396,3.761200116,0,3.970291914,4.624972813,2.63905733,3.465735903,2.944438979,2.48490665,4.007333185,3.737669618,3.951243719,3.891820298,4.077537444,2.995732274,4.304065093,3.610917913
ENSMUSG00000000838,3.784189634,3.688879454,4.262679877,4.795790546,4.007333185,2.708050201,3.63758616,4.564348191,3.912023005,3.526360525,4.248495242,4.691347882,4.976733742,4.304065093,4.219507705,4.48863637,2.995732274,3.218875825,3.044522438,4.248495242
ENSMUSG00000000861,6.09356977,5.924255797,6.06610809,5.945420609,6.184148891,5.799092654,6.047372179,6.516193076,5.846438775,5.843544417,5.902633333,5.645446898,5.451038454,6.045005314,6.018593214,5.880532986,5.988961417,6.079933195,6.251903883,5.81711116
ENSMUSG00000000876,2.833213344,0.693147181,2.63905733,2.890371758,1.386294361,3.135494216,2.63905733,3.828641396,0,2.833213344,3.583518938,0,2.63905733,2.944438979,3.044522438,3.17805383,3.784189634,2.564949357,1.945910149,3.401197382
ENSMUSG00000000881,5.231108617,5.135798437,5.204006687,4.976733742,5.164785974,4.890349128,4.983606622,4.644390899,2.48490665,4.394449155,5.164785974,4.700480366,5.220355825,4.736198448,5.075173815,4.976733742,5.493061443,4.691347882,5.153291594,4.787491743
